27 LMi;10.385091;+;33.908142;0;5.89;-
25 Sex;10.390688;-;4.074033;0;5.93;-
28 LMi;10.40239;+;33.718531;0;5.52;-
I Car;10.406585;-;74.031614;0;3.99;-
44 Leo;10.420887;+;8.784847;0;5.61;-
29 LMi;10.429145;+;35.425433;0;6.49;-
30 LMi;10.431893;+;33.796119;0;4.72;-
mu. Hya;10.434841;-;16.836292;0;3.83;-
26 Sex;10.443588;+;0;0;6.33;-
27 Sex;10.446354;-;4.388339;0;6.55;-
alf Ant;10.452528;-;31.067778;0;4.28;-
V399 Car;10.456797;-;57.638806;0;4.65;-
45 Leo;10.460831;+;9.762394;0;6.01;-
s Car;10.464648;-;58.739403;0;3.81;-
bet LMi;10.464724;+;36.707222;0;4.2;-
del Sex;10.491306;-;2.739078;0;5.19;-
del Ant;10.49316;-;30.607056;0;5.57;-
35 UMa;10.498454;+;65.626233;0;6.32;-
32 LMi;10.501791;+;38.925133;0;5.79;-
bet Sex;10.504856;+;0;0;5.08;-
K Car;10.505591;-;71.992792;0;4.72;-
31 Sex;10.50861;+;2.150208;0;6.98;-
36 UMa;10.510439;+;55.980539;0;4.82;-
Y Vel;10.522728;-;53.715478;0;4.89;-
33 LMi;10.530938;+;32.379553;0;5.9;-
s Vel A;10.532621;-;45.066694;0;5.76;-
p Car;10.533745;-;61.685358;0;3.3;-
46 Leo;10.536604;+;14.137267;0;5.43;-
43 Hya;10.544766;-;16.958722;0;7.81;-
rho Leo;10.546853;+;9.306586;0;3.84;-
t Vel;10.549129;-;47.003353;0;5.02;-
34 LMi;10.558586;+;34.988694;0;5.57;-
44 Hya;10.566913;-;23.745167;0;5.08;-
48 Leo;10.580004;+;6.953742;0;5.07;-
49 Leo;10.583957;+;8.649892;0;5.67;-
37 UMa;10.586007;+;57.08255;0;5.16;-
U Ant;10.586903;-;39.562592;0;5.5;-
gam Cha;10.591141;-;78.607786;0;4.11;-
r Car;10.593139;-;57.557631;0;4.45;-
phi02 Hya;10.604628;-;16.344322;0;6.01;-
t01 Car;10.6057;-;59.564394;0;5.08;-
35 LMi;10.60595;+;36.326928;0;6.29;-
p Vel;10.621735;-;48.225611;0;3.84;-
U Hya;10.625909;-;13.384542;0;4.89;-
36 LMi;10.631185;+;34.078625;0;6.42;-
phi Hya;10.643042;-;16.876569;0;4.91;-
37 LMi;10.645337;+;31.976239;0;4.68;-
t02 Car;10.645832;-;59.182997;0;4.69;-
38 LMi;10.65212;+;37.91;0;5.84;-
x Vel;10.655109;-;55.603267;0;4.29;-
33 Sex;10.690052;-;1.741492;0;6.25;-
38 UMa;10.699041;+;65.716283;0;5.12;-
34 Sex;10.710409;+;3.5831;0;6.57;-
tet Car;10.715952;-;64.394478;0;2.74;-
40 LMi;10.717189;+;26.325556;0;5.51;-
35 Sex;10.722372;+;4.746719;0;5.77;-
41 LMi;10.723599;+;23.188403;0;5.08;-
w Car;10.725637;-;60.566617;0;4.58;-
39 UMa;10.728704;+;57.1992;0;5.79;-
36 Sex;10.752627;+;2.487975;0;6.27;-
del01 Cha;10.754571;-;80.469586;0;5.46;-
del02 Cha;10.763056;-;80.540189;0;4.45;-
42 LMi;10.764415;+;30.682314;0;5.36;-
40 UMa;10.766631;+;56.920839;0;7.22;-
37 Sex;10.768244;+;6.373183;0;6.38;-
41 UMa;10.772911;+;57.365917;0;6.34;-
m Leo;10.773485;+;18.891525;0;5.5;-
k Leo;10.773688;+;14.19465;0;5.49;-
mu. Vel;10.779497;-;49.420261;0;2.69;-
b01 Hya;10.781126;-;17.296881;0;5.44;-
43 LMi;10.815897;+;29.416058;0;6.15;-
l Leo;10.820953;+;10.545203;0;5.32;-
40 Sex;10.821472;-;4.023925;0;6.61;-
nu. Hya;10.827065;-;16.194108;0;3.11;-
44 LMi;10.831591;+;27.973944;0;6.05;-
41 Sex;10.838349;-;8.897761;0;5.8;-
43 UMa;10.853059;+;56.582247;0;5.66;-
42 UMa;10.85659;+;59.320119;0;5.57;-
46 LMi;10.888529;+;34.214869;0;3.79;Praecipua
b03 Hya;10.891537;-;20.138708;0;5.23;-
u Car;10.891571;-;58.853175;0;3.78;-
44 UMa;10.892904;+;54.585128;0;5.12;-
p01 Leo;10.895476;-;2.129208;0;5.45;-
ome UMa;10.89965;+;43.189958;0;4.66;-
48 LMi;10.911713;+;25.490725;0;6.19;-
47 LMi;10.916161;+;34.034797;0;5.73;-
T Car;10.92145;-;60.517006;0;5.93;-
54 Leo A;10.926889;+;24.749722;0;4.3;-
55 Leo;10.928443;+;0;0;5.91;-
46 UMa;10.928996;+;33.506931;0;5.02;-
56 Leo;10.933742;+;6.185369;0;5.91;-
50 LMi;10.942897;+;25.500244;0;6.36;-
iot Ant;10.945292;-;37.137758;0;4.6;-
eta Oct;10.987157;-;84.593892;0;6.19;-
47 UMa;10.991104;+;40.430258;0;5.03;-
alf Crt;10.99624;-;18.298797;0;4.08;Alkes
i Vel;11.002574;-;42.225853;0;4.37;-
58 Leo;11.009347;+;3.617497;0;4.84;-
c Leo;11.012445;+;6.10145;0;4.98;-
49 UMa;11.014006;+;39.212089;0;5.06;-
p02 Leo;11.030465;-;2.484583;0;4.73;-
b Leo;11.038827;+;20.179839;0;4.42;-
p03 Leo;11.060164;+;0;0;5.95;-
51 UMa;11.075341;+;38.241361;0;6.01;-
chi Leo;11.083619;+;7.336011;0;4.62;-
51 LMi;11.087632;+;25.201906;0;7.8;-
chi01 Hya;11.088863;-;27.293614;0;4.92;-
chi02 Hya;11.099325;-;27.287856;0;5.69;-
z Car;11.109008;-;62.424111;0;4.62;-
p04 Leo;11.115057;+;1.955517;0;5.52;-
52 LMi;11.118019;+;25.537131;0;6.86;-
64 Leo;11.127696;+;23.323761;0;6.48;-
z02 Car;11.142777;-;61.947178;0;5.11;-
x Car;11.143164;-;58.975039;0;3.93;-
67 Leo;11.146969;+;24.658461;0;5.7;-
psi UMa;11.161058;+;44.498483;0;3;-
bet Crt;11.194302;-;22.825619;0;4.46;-
psi Crt;11.208436;-;18.499844;0;6.11;-
y Car;11.210004;-;60.317631;0;4.59;-
p05 Leo;11.22932;+;0;0;5.4;-
del Leo;11.235116;+;20.524019;0;2.56;Zosma
tet Leo;11.237335;+;15.429578;0;3.33;Chertan
72 Leo;11.253397;+;23.095514;0;4.56;-
n Leo;11.264415;+;13.307569;0;5.31;-
phi Leo;11.277695;-;3.651603;0;4.45;-
75 Leo;11.288167;+;2.010558;0;5.18;-
nu. UMa;11.307983;+;33.094303;0;3.49;Alula Borealis
76 Leo;11.315266;+;1.6504;0;5.9;-
55 UMa;11.318873;+;38.185714;0;4.76;-
del Crt;11.322367;-;14.779022;0;3.56;Labr
pi. Cen;11.350114;-;54.491033;0;3.9;-
sig Leo;11.352276;+;6.029322;0;4.05;-
71 Leo;11.374707;+;17.437014;0;7.31;-
56 UMa;11.38044;+;43.482706;0;4.99;-
lam Crt;11.389411;-;18.779978;0;5.08;-
iot Leo;11.398739;+;10.529544;0;4;-
79 Leo;11.400646;+;1.407761;0;5.39;-
eps Crt;11.410164;-;10.859325;0;4.81;-
gam Crt;11.414716;-;17.684017;0;4.06;-
81 Leo;11.42677;+;16.456539;0;5.58;-
80 Leo;11.430571;+;3.860108;0;6.35;-
83 Leo A;11.445922;+;3.013089;0;6.49;-
kap Crt;11.452644;-;12.356747;0;5.93;-
tau Leo;11.465622;+;2.856269;0;4.95;-
57 UMa;11.484478;+;39.336972;0;5.3;-
85 Leo;11.494957;+;15.413269;0;5.74;-
e Leo;11.505248;-;3.003497;0;4.77;-
86 Leo;11.508064;+;18.4098;0;5.54;-
58 UMa;11.508648;+;43.173244;0;5.94;-
lam Dra;11.523394;+;69.331075;0;3.82;Gianfar
88 Leo;11.529151;+;14.364517;0;6.27;-
omi01 Cen;11.529463;-;59.442058;0;5.07;-
omi02 Cen;11.530222;-;59.51565;0;5.12;-
17 Crt B;11.53779;-;29.263294;0;4.93;-
ksi Hya;11.550032;-;31.857625;0;3.54;-
89 Leo;11.572764;+;3.060169;0;5.76;-
90 Leo;11.57847;+;16.796961;0;5.95;-
A Cen;11.579349;-;54.264092;0;4.62;-
C01 Cen;11.587023;-;47.372578;0;5.64;-
lam Cen;11.596356;-;63.019844;0;3.11;-
C02 Cen;11.598774;-;47.641636;0;5.26;-
2 Dra;11.600776;+;69.322958;0;5.19;-
tet Crt;11.611365;-;9.802242;0;4.7;-
ups Leo;11.615814;+;0;0;4.3;-
pi. Cha;11.621009;-;75.896544;0;5.64;-
C03 Cen;11.626109;-;47.747314;0;5.46;-
59 UMa;11.639047;+;43.625431;0;5.56;-
ome Vir;11.641002;+;8.134297;0;5.24;-
60 UMa;11.642642;+;46.834203;0;6.09;-
iot Crt;11.644446;-;13.201978;0;5.48;-
omi Hya;11.670219;-;34.744661;0;4.7;-
92 Leo;11.679741;+;21.352725;0;5.26;-
61 UMa;11.684171;+;34.201644;0;5.31;-
62 UMa;11.692849;+;31.746056;0;5.73;-
3 Dra;11.707879;+;66.744903;0;5.32;-
zet Crt;11.746049;-;18.350683;0;4.71;-
ksi Vir;11.754733;+;8.258122;0;4.84;-
lam Mus;11.760118;-;66.728761;0;3.63;-
nu. Vir;11.764323;+;6.529389;0;4.04;-
chi UMa;11.767504;+;47.779406;0;3.69;Alkafzah
4 Vir;11.798583;+;8.245886;0;5.31;-
93 Leo;11.79976;+;20.218933;0;4.5;-
mu. Mus;11.804037;-;66.814908;0;4.75;-
j Cen;11.82808;-;63.788489;0;4.3;-
bet Vir;11.844922;+;1.764733;0;3.59;Zavijah
B Cen;11.852414;-;45.173469;0;4.47;-
bet Hya;11.881813;-;33.908094;0;4.29;-
gam UMa;11.897179;+;53.694758;0;2.41;Phad
6 Vir;11.917537;+;8.443944;0;5.58;-
65 UMa A;11.918264;+;46.476839;0;6.54;-
65 UMa B;11.919814;+;46.469792;0;7.16;-
o Leo;11.927926;+;15.646817;0;5.53;-
66 UMa;11.932893;+;56.598561;0;5.83;-
eta Crt;11.933598;-;17.150828;0;5.17;-
eps Cha;11.993767;-;78.221853;0;4.88;-
b Vir;11.999142;+;3.655197;0;5.36;-
31 Crt;12.014211;-;19.658983;0;5.28;-
pi. Vir;12.014553;+;6.614331;0;4.65;-
1 Com;12.028965;+;22.094303;0;6.57;-
67 UMa;12.035223;+;43.045642;0;5.22;-
tet01 Cru;12.050417;-;63.312931;0;4.32;-
89 Cen;12.060093;-;39.009056;0;6.51;-
2 Com;12.071278;+;21.459167;0;5.89;-
tet02 Cru;12.072005;-;63.165711;0;4.72;-
kap Cha;12.079576;-;76.519061;0;5.04;-
omi Vir;12.086817;+;8.732969;0;4.12;-
eta Cru;12.114694;-;64.613731;0;4.14;-
E Cen;12.137419;-;48.692486;0;5.34;-
del Cen;12.139309;-;50.722428;0;2.58;-
alf Crv;12.14021;-;24.728781;0;4.02;Alchita
10 Vir;12.161475;+;1.897897;0;5.95;-
11 Vir;12.167616;+;5.807006;0;5.72;-
eps Crv;12.168756;-;22.619792;0;3.02;Minkar
3 Com;12.175453;+;16.809281;0;6.4;-
3 Crv;12.1844;-;23.602422;0;5.45;-
rho Cen;12.194199;-;52.36845;0;3.97;-
68 UMa;12.195807;+;57.054408;0;6.34;-
4 Com;12.197549;+;25.870283;0;5.66;-
5 Com;12.20258;+;20.542064;0;5.6;-
S Mus;12.213061;-;70.151786;0;6.05;-
12 Vir;12.223872;+;10.262342;0;5.85;-
D Cen;12.234025;-;45.724286;0;5.31;-
1 CVn;12.245392;+;53.434625;0;6.18;-
del Cru;12.252421;-;58.748928;0;2.79;-
del UMa;12.25707;+;57.032597;0;3.32;Megrez
gam Crv;12.263462;-;17.541981;0;2.58;Gienah
6 Com;12.266719;+;14.899072;0;5.09;-
2 CVn;12.268764;+;40.660178;0;5.69;-
7 Com;12.272372;+;23.945414;0;4.93;-
eps Mus;12.292855;-;67.960736;0;4.06;-
bet Cha;12.305785;-;79.312239;0;4.24;-
zet Cru;12.30729;-;64.003069;0;4.06;-
13 Vir;12.311199;+;0;0;5.9;-
F Cen;12.316598;-;55.143006;0;5.01;-
8 Com;12.321998;+;23.034672;0;6.26;-
9 Com;12.324868;+;28.156925;0;6.38;-
3 CVn;12.330197;+;48.98415;0;5.28;-
10 Com;12.330729;+;28.464353;0;6.64;-
eta Vir;12.331765;+;0;0;3.89;Zaniah
c Vir;12.339161;+;3.312575;0;4.97;-
zet Crv;12.342696;-;22.215836;0;5.2;-
11 Com;12.345285;+;17.792869;0;4.72;-
70 UMa;12.347467;+;57.864119;0;5.54;-
eps Cru;12.356003;-;60.401147;0;3.59;-
zet02 Mus;12.368707;-;67.522106;0;5.15;-
zet01 Mus;12.370009;-;68.307319;0;5.73;-
12 Com;12.375087;+;25.846158;0;4.78;-
17 Vir;12.375566;+;5.30545;0;6.46;-
6 Crv;12.38933;-;24.840667;0;5.66;-
x01 Cen;12.393172;-;35.412678;0;5.32;-
4 CVn;12.396392;+;42.542747;0;6.03;-
5 CVn;12.400416;+;51.562258;0;4.76;-
13 Com;12.405147;+;26.098583;0;5.17;-
71 UMa;12.417558;+;56.777831;0;5.82;-
x02 Cen;12.422704;-;35.186417;0;5.71;-
6 CVn;12.430816;+;39.018617;0;5.01;-
14 Com;12.440018;+;27.268239;0;4.92;-
G Cen;12.442155;-;51.450636;0;4.82;-
72 UMa;12.442391;+;55.15945;0;7.09;-
gam Com;12.448965;+;28.268428;0;4.35;-
16 Com;12.449804;+;26.8257;0;4.98;-
73 UMa;12.459751;+;55.712722;0;5.68;-
sig Cen;12.467328;-;50.230636;0;3.91;-
u Cen;12.472907;-;39.041169;0;5.45;-
17 Com;12.481862;+;25.91285;0;5.29;-
18 Com;12.490845;+;24.108925;0;5.47;-
20 Com;12.495344;+;20.896108;0;5.68;-
del Crv;12.497771;-;16.5151;0;2.94;Algorab
74 UMa;12.499258;+;58.405742;0;5.37;-
7 CVn;12.500786;+;51.535631;0;6.21;-
75 UMa;12.501183;+;58.767775;0;6.07;-
4 Dra;12.501851;+;69.201128;0;5.01;-
21 Com;12.516823;+;24.567169;0;5.47;-
35 Cru;12.52787;-;59.423922;0;5.49;-
eta Crv;12.534508;-;16.195997;0;4.3;-
gam Mus;12.541116;-;72.132986;0;3.84;-
20 Vir;12.5508;+;10.295672;0;6.29;-
kap Dra;12.558066;+;69.788211;0;3.85;-
22 Com;12.559506;+;24.282986;0;6.28;-
bet CVn;12.562374;+;41.3575;0;4.24;Chara
q Vir;12.562986;-;9.452078;0;5.48;-
bet Crv;12.573121;-;23.396636;0;2.65;Kraz
6 Dra;12.578892;+;70.021769;0;4.95;-
23 Com;12.580855;+;22.629242;0;4.8;-
BO Mus;12.581791;-;67.756894;0;6.11;-
24 Com B;12.585096;+;18.377114;0;6.57;-
24 Com A;12.585489;+;18.377058;0;5.03;-
f Vir;12.613154;-;5.831897;0;5.88;-
25 Com;12.616204;+;17.089536;0;5.7;-
alf Mus;12.619732;-;69.135614;0;2.69;-
tau Cen;12.628379;-;48.541306;0;3.85;-
9 CVn;12.646188;+;40.874661;0;6.35;-
26 Com;12.65203;+;21.062558;0;5.49;-
chi Vir;12.654102;-;7.995561;0;4.66;-
l Cen;12.664591;-;39.987303;0;4.63;-
gam Cen;12.691954;-;48.959911;0;2.2;-
76 UMa;12.692753;+;62.713039;0;6.02;-
27 Vir;12.692887;+;10.426267;0;6.22;-
gam Vir A;12.694393;-;1.449342;0;2.74;Porrima
rho Vir;12.698071;+;10.235633;0;4.88;-
39 Cru;12.699047;-;59.685822;0;4.91;-
d01 Vir;12.699199;+;6.806614;0;5.57;-
28 Vir;12.699358;-;7.5003;0;6.81;-
R Mus;12.701396;-;69.407556;0;6.31;-
w Cen;12.709848;-;48.813106;0;4.66;-
10 CVn;12.749834;+;39.278914;0;5.95;-
Y CVn;12.752175;+;45.44025;0;5.42;-
d02 Vir;12.760294;+;7.673325;0;5.22;-
iot Cru;12.76057;-;60.981319;0;4.69;-
bet Mus;12.771351;-;68.108094;0;3.04;-
33 Vir;12.772929;+;9.539694;0;5.65;-
27 Com;12.777434;+;16.577689;0;5.12;-
34 Vir;12.787123;+;11.958086;0;6.11;-
7 Dra;12.792873;+;66.790303;0;5.43;-
35 Vir;12.797615;+;3.572717;0;6.42;-
28 Com;12.803982;+;13.553028;0;6.47;-
11 CVn;12.811612;+;48.466839;0;6.25;-
29 Com;12.815059;+;14.122586;0;5.71;-
30 Com;12.821514;+;27.552381;0;5.76;-
p Cen;12.844769;-;33.999308;0;4.9;-
37 Vir;12.860247;+;3.056786;0;6.02;-
31 Com;12.861645;+;27.540717;0;4.93;-
32 Com;12.870072;+;17.073944;0;6.32;-
e Cen;12.885252;-;48.943311;0;4.33;-
38 Vir;12.886433;-;3.5531;0;6.11;-
35 Com;12.888263;+;21.244667;0;4.89;-
n Cen;12.890611;-;40.178869;0;4.25;-
kap Cru;12.896922;-;60.376236;0;5.89;-
41 Vir;12.897142;+;12.418422;0;6.25;-
psi Vir;12.905878;-;9.538989;0;4.77;-
mu.01 Cru;12.909896;-;57.177919;0;4.03;-
mu.02 Cru;12.910248;-;57.168683;0;5.08;-
lam Cru;12.910884;-;59.146703;0;4.62;-
TU CVn;12.9157;+;47.196719;0;5.75;-
iot Oct;12.916304;-;85.123386;0;5.45;-
8 Dra;12.924596;+;65.438475;0;5.23;-
del Vir;12.926724;+;3.397475;0;3.39;Auva
alf02 CVn;12.933842;+;38.318247;0;2.89;Cor Caroli
RY Dra;12.940532;+;65.994389;0;6.63;-
H Cen;12.951209;-;51.198753;0;5.17;-
36 Com;12.982067;+;17.409444;0;4.76;-
k Vir;12.994312;-;3.811919;0;5.79;-
9 Dra;12.998631;+;66.597275;0;5.37;-
37 Com;13.004575;+;30.785017;0;4.88;-
46 Vir;13.009988;-;3.368706;0;5.99;-
78 UMa;13.012108;+;56.366333;0;4.93;-
38 Com;13.019338;+;17.123144;0;5.97;-
eps Vir;13.036277;+;10.959147;0;2.85;Vindemiatrix
del Mus;13.037848;-;71.548856;0;3.61;-
ksi01 Cen;13.059252;-;49.527264;0;4.83;-
48 Vir;13.065116;-;3.663197;0;6.62;-
14 CVn;13.095684;+;35.798853;0;5.2;-
f Cen;13.10464;-;48.463297;0;4.71;-
39 Com;13.105879;+;21.153708;0;6;-
40 Com;13.106279;+;22.616186;0;5.53;-
ksi02 Cen;13.115178;-;49.906247;0;4.27;-
41 Com;13.119647;+;27.624742;0;4.8;-
49 Vir;13.131614;-;10.740403;0;5.15;-
tet Mus;13.135321;-;65.305975;0;5.44;-
g Vir;13.142352;-;8.984381;0;5.57;-
psi Hya;13.150908;-;23.118064;0;4.94;-
15 CVn;13.161676;+;38.533878;0;6.25;-
50 Vir;13.162578;-;10.329328;0;5.95;-
tet Vir;13.165836;-;5.538922;0;4.38;-
alf Com A;13.166469;+;17.529442;0;4.32;Diadem
17 CVn;13.16756;+;38.498981;0;5.91;-
bet Com;13.197887;+;27.87805;0;4.23;-
53 Vir;13.200984;-;16.198553;0;5.04;-
54 Vir A;13.22412;-;18.826408;0;6.26;-
55 Vir;13.23636;-;19.930967;0;5.31;-
56 Vir;13.245865;-;10.370378;0;6.95;-
eta Mus;13.25415;-;67.894586;0;4.79;-
19 CVn;13.258878;+;40.855217;0;5.77;-
57 Vir;13.266326;-;19.943094;0;5.21;-
e Vir;13.279588;+;9.424153;0;5.19;-
r Cen;13.281426;-;31.506197;0;5.1;-
20 CVn;13.292372;+;40.572611;0;4.72;-
sig Vir;13.293412;+;5.469872;0;4.78;-
21 CVn;13.304031;+;49.682061;0;5.14;-
61 Vir;13.306927;-;18.308667;0;4.74;-
gam Hya;13.315349;-;23.171419;0;2.99;-
23 CVn;13.338598;+;40.150547;0;5.6;-
62 Vir;13.338884;-;11.304144;0;6.73;-
iot Cen;13.343283;-;36.712289;0;2.75;-
64 Vir;13.369358;+;5.154767;0;5.89;-
J Cen;13.377205;-;60.988406;0;4.52;-
63 Vir;13.383643;-;17.735275;0;5.36;-
65 Vir;13.388581;-;4.924425;0;5.88;-
m Cen;13.400134;-;64.535667;0;4.52;-
66 Vir;13.409229;-;5.164;0;5.76;-
iot01 Mus;13.418644;-;74.887819;0;5.04;-
g UMa;13.420427;+;54.987956;0;3.99;Alcor
i Vir;13.445324;-;12.707661;0;5.27;-
iot02 Mus;13.455138;-;74.691756;0;6.62;-
69 Vir;13.457546;-;15.973581;0;4.76;-
70 Vir;13.473836;+;13.778872;0;4.97;-
71 Vir;13.486944;+;10.818314;0;5.65;-
K Cen;13.490348;-;51.165136;0;5.04;-
R Hya;13.495218;-;23.281328;0;6.4;-
72 Vir;13.507146;-;6.470269;0;6.1;-
d Cen;13.517405;-;39.407306;0;3.9;-
l Vir;13.532746;-;6.255808;0;4.68;-
73 Vir;13.534113;-;18.728872;0;6.01;-
75 Vir;13.547678;-;15.363014;0;5.52;-
h Vir;13.549465;-;10.164997;0;5.21;-
77 Vir;13.55681;-;7.622608;0;7.12;-
81 UMa;13.568701;+;55.348447;0;5.6;-
o Vir;13.56887;+;3.658969;0;4.92;-
24 CVn;13.574239;+;49.015978;0;4.68;-
y Vir;13.577904;-;13.214308;0;5.92;-
zet Vir;13.578263;+;0;0;3.38;Heze
80 Vir;13.592027;-;5.3962;0;5.7;-
25 CVn;13.624359;+;36.294842;0;4.82;-
82 UMa;13.658458;+;52.921206;0;5.46;-
1 Boo;13.677907;+;19.955714;0;5.73;-
83 UMa;13.678965;+;54.681633;0;4.63;-
kap Oct;13.682079;-;85.786047;0;5.56;-
2 Boo;13.683985;+;22.495772;0;5.63;-
m Vir;13.693549;-;8.702983;0;5.03;-
Q Cen;13.695768;-;54.559375;0;4.99;-
T Cen;13.69599;-;33.597378;0;6.58;-
84 Vir;13.717704;+;3.537531;0;5.35;-
83 Vir;13.741619;-;16.179075;0;5.55;-
85 Vir;13.759741;-;15.767469;0;6.18;-
i Cen;13.761457;-;33.043722;0;4.23;-
86 Vir;13.765626;-;12.426339;0;5.5;-
84 UMa;13.776572;+;54.432686;0;5.68;-
M Cen;13.777605;-;51.432764;0;4.64;-
3 Boo;13.778701;+;25.702239;0;5.97;-
z Cen;13.78232;-;36.251931;0;5.15;-
tau Boo;13.787706;+;17.456894;0;4.5;-
87 Vir;13.790387;-;17.859836;0;5.41;-
g Cen;13.824089;-;34.450772;0;4.19;-
ups Boo;13.824623;+;15.797908;0;4.05;-
nu. Cen;13.825077;-;41.687706;0;3.41;-
mu. Cen;13.826941;-;42.473728;0;3.47;-
e Boo;13.828565;+;21.264106;0;4.92;-
89 Vir;13.83119;-;18.134167;0;4.96;-
i Dra;13.857206;+;64.723272;0;4.58;-
3 Cen;13.863771;-;32.994069;0;4.32;-
N Cen;13.868018;-;52.811533;0;5.26;-
h Cen;13.886817;-;31.927614;0;4.75;-
7 Boo;13.886925;+;17.932869;0;5.71;-
y Cen;13.892415;-;35.664089;0;5.53;-
86 UMa;13.897504;+;53.728678;0;5.7;-
eta Boo;13.91142;+;18.398533;0;2.68;Mufrid
p Vir;13.911708;-;1.503119;0;5.16;-
92 Vir;13.941077;+;1.050581;0;5.9;-
9 Boo;13.942828;+;27.492081;0;5.02;-
phi Cen;13.971185;-;42.100753;0;3.83;-
47 Hya;13.975327;-;24.972181;0;5.2;-
10 Boo;13.977479;+;21.696217;0;5.76;-
ups01 Cen;13.977986;-;44.803586;0;3.87;-
48 Hya;14.000033;-;25.010397;0;5.77;-
11 Boo;14.019578;+;27.386592;0;6.23;-
tau Vir;14.027442;+;1.544533;0;4.23;-
ups02 Cen;14.028751;-;45.603417;0;4.34;-
alf Dra;14.073173;+;64.375811;0;3.67;Thuban
tet Aps;14.088855;-;76.796758;0;5.69;-
chi Cen;14.100769;-;41.179633;0;4.36;-
94 Vir;14.104936;-;8.891619;0;6.54;-
pi. Hya;14.106194;-;26.682361;0;3.25;-
tet Cen;14.111374;-;36.369933;0;2.06;Menkent
95 Vir;14.111895;-;9.313517;0;5.46;-
3 UMi;14.115656;+;74.593783;0;6.43;-
13 Boo;14.138139;+;49.458172;0;5.26;-
4 UMi;14.14748;+;77.547514;0;4.8;-
96 Vir;14.150165;-;10.334544;0;6.45;-
d Boo;14.173315;+;25.091681;0;4.82;-
50 Hya;14.212784;-;27.261183;0;5.07;-
kap Vir;14.214929;-;10.273703;0;4.18;-
kap02 Boo;14.224724;+;51.789964;0;4.53;Asellus Tertius
14 Boo;14.234772;+;12.959444;0;5.53;-
15 Boo;14.247458;+;10.100636;0;5.29;-
iot Vir;14.266912;-;5.999561;0;4.07;Syrma
iot Boo;14.269425;+;51.367233;0;4.75;Asellus Secondus
lam Boo;14.273061;+;46.088306;0;4.18;-
CY Boo;14.291237;+;15.263378;0;5.84;-
A Boo;14.299949;+;35.509503;0;4.8;-
eta Aps;14.303859;-;81.007758;0;4.89;-
CS Vir;14.310637;-;18.715883;0;5.86;-
lam Vir;14.318498;-;13.371092;0;4.52;Kkhambaliya
18 Boo;14.321189;+;13.004297;0;5.41;-
iot Lup;14.323394;-;46.058097;0;3.55;-
ups Vir;14.325689;-;2.265517;0;5.14;-
20 Boo;14.329232;+;16.30695;0;4.84;-
v Cen;14.338762;-;56.386494;0;4.3;-
psi Cen;14.34262;-;37.885292;0;4.05;-
eps Aps;14.373103;-;80.108942;0;5.06;-
a Cen;14.383956;-;39.511817;0;4.41;-
k Hya;14.384937;-;27.754011;0;4.78;-
2 Lib;14.390452;-;11.714039;0;6.22;-
tet Boo;14.419943;+;51.850744;0;4.04;Asellus Primus
tau01 Lup;14.435617;-;45.221422;0;4.56;-
tau02 Lup;14.436337;-;45.379269;0;4.33;-
f Boo;14.440935;+;19.226903;0;5.4;-
del Oct;14.448676;-;83.667886;0;4.31;-
104 Vir;14.456774;-;6.120333;0;6.18;-
5 UMi;14.458762;+;75.695994;0;4.25;-
l Hya;14.469568;-;29.491583;0;4.97;-
phi Vir;14.470038;-;2.227953;0;4.81;-
g Boo;14.477171;+;49.84485;0;5.58;-
106 Vir;14.478256;-;6.900542;0;5.42;-
rho Boo;14.530497;+;30.371433;0;3.57;-
gam Boo;14.534654;+;38.307903;0;3.04;Seginus
26 Boo;14.542373;+;22.260058;0;5.91;-
sig Lup;14.543627;-;50.457164;0;4.44;-
sig Boo;14.578005;+;29.745122;0;4.47;-
a Lup;14.622265;-;46.133431;0;5.39;-
rho Lup;14.631452;-;49.425831;0;4.05;-
33 Boo;14.647285;+;44.4045;0;5.39;-
pi.01 Boo;14.678769;+;16.418344;0;4.49;-
zet Boo B;14.685808;+;13.728411;0;3.78;-
31 Boo;14.694098;+;8.161761;0;4.86;-
32 Boo;14.695423;+;11.660664;0;5.55;-
b Cen;14.699331;-;37.793492;0;4.01;-
alf Cir;14.70845;-;64.975144;0;3.18;-
mu. Vir;14.717657;-;5.657444;0;3.87;Rijl al Awwa
4 Lib;14.720431;-;24.997753;0;5.7;-
34 Boo;14.723712;+;26.527853;0;4.8;-
c01 Cen;14.727622;-;35.173644;0;4.06;-
eps Boo B;14.749772;+;27.074928;0;2.35;Izar
c02 Cen;14.749778;-;35.191828;0;4.92;-
omi Boo;14.754017;+;16.964272;0;4.6;-
108 Vir;14.75839;+;0;0;5.68;-
5 Lib;14.766044;-;15.459542;0;6.33;-
m Hya;14.766689;-;25.443169;0;5.15;-
109 Vir;14.770812;+;1.892883;0;3.73;-
b Lup;14.783693;-;52.383517;0;5.22;-
55 Hya;14.789599;-;25.624264;0;5.61;-
56 Hya;14.79578;-;26.0875;0;5.23;-
alf Aps;14.797697;-;79.04475;0;3.83;-
57 Hya;14.799322;-;26.646153;0;5.76;-
h Boo;14.821853;+;46.116206;0;5.76;Merga
mu. Lib;14.821957;-;14.149044;0;5.32;-
39 Boo;14.828137;+;48.720797;0;5.68;-
